,0,tag
12,uded because of atrial fibrillation and 41 because of a significant valvulopathy a total 86 pairs of stroke volumes measured by the two methods were evaluated the r value was 051 r2  025 and p  001 by regress,outcome
12,ion analysis the mean bias of stroke volume measured with dt over that estimated with s2d was 29  95  ci 214375 p  001 there was a negati,outcome
12, 31 p  001conclusions a significant overestimation of stroke volume measured with doppler ultrasound by transthoracic echocardiography compared to s2d was observ,outcome
12,1 n  246 p  0008 ϕ  045 overall dehydration at any point of stay was associated with adverse outcome death or adj  245 95ci 138434 p  0002 conclusions dehydration is a common finding in icu and can be clinic,outcome
12,ese data hydration status changes during icu stay and its fluctuations are associated with increased mortality suggesting that maintaining an adequate hydration status is of core interest for patient outcome met,outcome
12,inflated for one minute mean arterial pressure map central venous pressure cvp cardiac output co and stroke volume sv were recorded at baseline and immediately after the fluid infusion co was measured with li,outcome
12,ormed introductions emergency department ed patients admitted to the hospital with communityacquired pneumonia cap may be at particular risk for volume overload related complications due to their infected lungs ,outcome
12, in 2013 to examine the association between a higher amount of fluids administered on day 1 hospital mortality and ventilator free days vfd methods cap was defined as a bacterial pneumonia diagnosis present on a,outcome
12,ics on day 1 day 1 total fluid volume was stratified into quartiles the primary outcome was hospital mortality and secondary outcome was vfds over a 30 day period to adjust for potential confounds patients were ,outcome
12,stratified into 5 severity groups based on their modelled predicted mortality and a propensity model for giving fluids was built using clinical characteristics severity of illnes,outcome
12, chronic conditions patients were then grouped by severity of illness quintiles of predicted risk of death for the cap population the association of fluid administration with outcome was assessed within each,outcome
12, quintile of mortality risk using chisquare analysis results 192806 adult ed patients with cap were analyzed patients were ,outcome
12,513  female with a mean age of 69 overall mortality rate was 74  with an average of 246 vfds after propensity adjustment by severity of illness mean amo,outcome
12,the fifth severity quintile we found a significant difference in the hospital 225  vs predicted 183  mortality rate in the highest fluid quartile similarly within the fifth severity quintile we found a significa,outcome
12, for adult ed patients with cap we found significant associations between day 1 fluids and increased mortality and decreased vfds in the highest fluid quartile and severity group after adjusting for severity of ,outcome
12,rst day length of stay duration of mechanical ventilation use of extra renal therapy rifle score and mortality were noted daily and cumulative fluid balance was registered at 48 h 7th 14th 21st days and at disch,outcome
12,arge results a total of 183 patients were included mortality rate was 41  severity scores were 49 ,outcome
12,ts who had more severe dysfunctions of the systems reviewed and these were associated with increased mortality rate what remains to be established is whether fluid overload is only a biomarker that puts patients,outcome
12, under an increased risk of death or an iatrogenic condition from critical care that should be considered in daily care and actively t,outcome
12,first 3 days image 1conclusions this study did not show any negative influence of 6  hes solution on mortality incidence of aki and need for rrt addition of hes solution in the early infusion therapy is not asso,outcome
12, of the split trial 1  expected to require mechanical ventilation for 48 hours and receiving enteral nutrition exclusively by a ng tube were eligible the study icu used either blinded saline or pl148 for four al,outcome
12,ng the uncontrolled immune response that contributes to a maladaptive sirs response organ injury and death in patients with a broad range of lifethreatening inflammatory conditions such as sepsis trauma lung,outcome
12,ll patients moreover little things are known about the significance of blood pressure in aki without sepsis the purposes of this study are to explore which parameter of blood pressure after the onset of aki i,outcome
12,ps introduction patients hospitalized for septic shock have an increased risk to develop acute renal failure arf and require a renal replacement therapy rrt the best delay to start rrt is a matter of debate a ,outcome
12,tart of catecholamines was prospectively included exclusions criteria were preterminal chronic renal failure or chronic dialysis anuria patients akin 0 or akin 3 timp2igfbp7 urine assay was performed at baseli,outcome
12,ence was higher in septic patients compared to nonseptic patients 21  vs 5  p  00001 also inhospital mortality rates were higher 33  vs 14  p  00001 which increased to 51  in septic and 35  in nonseptic akif pat,outcome
12,ients hospital mortality of septic akif patients was similar compared to septic patients with preexistent crf hr 16 95ci 1320,outcome
12,ic patients with akir or akii that improved between day 3 and day 7 after admission showed a similar mortality compared to septic patients who did not develop aki while mortality remained elevated in akif patien,outcome
12,ts that improved between day 3 and 7conclusions aki in sepsis is more severe less likely to recover and associated with a higher mortality compared to nonseptic a,outcome
12,ntroduction of an eras pathway introduction acute kidney injury aki is an independent contributor to morbidity and mortality 1  in view of this we evaluated factors that may be associated with the development of,outcome
12, after hip and knee arthroplasty and studied the subsequent effect aki had on length of stay los and mortality 2  it is possible that this may be secondary to the routine postoperative admission of patients with,outcome
12,ki were consistent with the results of previous studies 3  even stage 1 aki resulted in an increased mortality at one year interpretation of our findings is limited by confounding early recognition of risk facto,outcome
12, admission apache2 was 12 816 overall aki incidence was 16  aki was associated with greater hospital mortality 33  vs 16  p  0001 and hospital length of stay fig 45  in multivariable logistic regression accounti,outcome
12,ng for illness severity scoring aki remained associated with increased inhospital mortality or  19 1232 however when broken down by aki category only aki3 was significantly associated or  34 1,outcome
12, critically ill patients after major trauma and is associated with greater illness severity rates of death and length of stay introduction we have demonstrated that even mild and transient perioperative acut,outcome
12,group with postoperative atrial fibrillation 298  vs 105  p  0001 aki group had significantly higher mortality 6  vs group i 17  p  0026 interestingly aki was more prominent in asian group than arab 92508  vs 77,outcome
12,higher asa class and spent longer in hospital postoperatively compared to those without aki hospital mortality occurred in 17128 133  of patients that developed aki postoperatively compared to only 16 1741 09  o,outcome
12,he multivariable model accenting for multiple confounders aki was associated with a hazard ratio for death of 30 191472 in the year after surgery importantly aki defined by only a 26 μmoll creatinine rise an,outcome
12,d aki with recovery remained associated with ongoing ibcreased risk of death to one year conclusions in major surgery patients we have demonstrated an association between even m,outcome
12,ild acute kidney injury and increased risk of death in the next year introduction early detecting acute renal failure in intensive care units is importa,outcome
12,d grade of the organ dysfuncion discharging the patient from the intensive care units and decreasing mortality rate the acute dialysis quality initiative workgroup proposed a classification system for acute kidn,outcome
12,ey injury aki identified by the rifle risk injury failure loss of kidney function and endstage kidney disease the purpose of our study is to assess acute rena,outcome
12,l failure development in intensive care units patients factors affecting it and the effect of the factors over,outcome
12, mortality via using rifle score methods the age height weight gender diagnosis comorbid diseases admission rea,outcome
12,re due to hourly urine output creatinin rise and seperated into three groups as r  risk i  injury f  failure results our study was carried out with 502 patients 392  of the patients was in the acute kidney ýnj,outcome
12,njury group was consisting of  213 n  107 r group  124 n  62 i group and  56 n  28 f group the renal failure development is related with high age short body height excessive weight existence of chronic disease,outcome
12, and long intensive care units hospitalization period as a result of our study renal failure was also related with high urea creatinine hco3levels low cholesterol albumine and prealbumine level,outcome
12,s renal failure was not related with triceps thickness measurement intensive care units hospitalization stay and mor,outcome
12,tality were higher in patients who develop renal failure conclusions we think that patients especially in intensive care units with high age excessive weight,outcome
12,s high urea creatinine hco3levels low cholesterol albumine and prealbumine levels are prone to renal failure those patients should be carefully followed for renal failure 969 ,outcome
12, group postponed extubation was performed from 10 to 72 hours after decreasing inflammatory larynges edema and trizm intubation algorithm 1 evaluate risk difficult intubation trizm and stridor 2 perform lary,outcome
12, to 79  failed intubations from 19  to 03  mediastinitis from 27  to 26  deaths from 324  to 26  and mortality due to traheostomy from 32  to 63 ,outcome
12,nnasal high flow oygen for acute respiratory failure a systematic review r pugh s bhandari glan clwyd hospital rhyl  uk critical care 2016 20suppl 2p220 ,outcome
12,introduction nasal high flow oxygen nhfo is an attractive therapy for acute hypoxemic respiratory failure ahrf with reported comfort and theoretical washout of co2 and generation of peep however its clinica,outcome
12,n therapy rcts were included if comparison was made between nhfo and standard o2 therapy or nhfo and cpap or niv for ahrf in adults and primary outcomes intubation and mortality reported on results we ident,outcome
12,ome measurements precluding metaanalysis there were no significant differences in intubation rate or mortality between intervention groups with the exception of frat 2015  who demonstrated significantly reduced ,outcome
12,90d mortality in nhfo compared with standard o2 and niv groups and lower intubation rate on post hoc analysis of p,outcome
12,s at present to support use of nhfo rather than conventional therapy for acute hypoxemic respiratory failure in adults and further study of patients at risk of requiring invasive ventilation is needed,outcome
12, is a noninvasive respiratory support that might impact major clinical outcomes of acute respiratory failure patients 1  we present preliminary data from a clinical study that aims to describe physiological ef,outcome
12,variable gas flow conclusions longterm survival in patients selected for pmv with tracheostomy after failure to wean was not significantly different from that of weaned patients with tracheostomy this suggests,outcome
12,ly ventilated critically ill patients indicated for a tracheostomy the primary outcome was procedure failure defined as a composite endpoint of conversion to surgical tracheostomy associated use of bronchoscop,outcome
12,s and experience of staff caring for tracheostomy patients may lead to suboptimal care and increased morbidity and mortality tracheostomy outreach teams and an appropriate training to the staff are the key to im,outcome
12,nthe introductions acute cardiogenic pulmonary edema acpe is a common cause of acute respiratory failure non invasive continuous airway positive pressure cpap has been validated as effective treatment in a,outcome
12,ological therapy the aim of study is to compare non invasive pressure support ventilation psvniv and cpap in this setting of patients methods from 1 september 2015 to 15 november 2015 24 patients were admit,outcome
12,pe all patients were treated with standard medical therapy in addition 12 patients were treated with cpap group a and 12 were treated with nivpsv group b arterial hemogasanalysis was performed at admission ,outcome
12,iastolic blood pressure 102 mmhg po2fio2 181 ph 721 pco2 53 mmhg lactate 34 meql after 30 minutes of cpap we noticed in group a patients an improvement of 52  in po2fio2 ratio an increase of 002 points in p,outcome
12,ance of 35  no patients required endotracheal intubation two patients in a group after 30 minutes of cpap shifted in psvniv because of increase of pco2 conclusions the preliminary results of our ongoing tri,outcome
12, in patients affected by acpe treated with psvniv compared to those treated with cpap in lactate clearance improvement of po2fio2 ratio ph and pco2 value no differences in side effects b,outcome
12,n niv is commonly used as a first line therapy for immunocompromised patients with acute respiratory failure although it may not be appropriate for every patient failure of niv is an independent predictor of m,outcome
12,not intubate status due to their comorbidities the most frequent reason to perform niv was bacterial pneumonia 44  followed by pneumocystosis 30  ards 16  flu 6  and tuberculosis 2  median time of niv was 35 day,outcome
12,tients were intubated 5 did not have intubation indication and 1 patient died from another cause the mortality rate was 28  we found statistically significant association between the severity scores sapsii and a,outcome
12,pache and the niv result and death higher scores were associated with failure of niv and death we also found that patients with hematological neoplasia under chemotherapy had higher rates of fail,outcome
12,ure of niv and death hiv infection was associated with death but not with niv failureconclusions the use of niv is nowadays more frequent apart from its classica,outcome
12, 16 and 42  of them were fragile cfs  5 there were 63 75  patients in nsg and 22 25  in niv failure group nfg apache ii and sofa scores of nfg were higher and nsg had more nonfragile patients cfs  5 4,outcome
12,scfs  5 had significantly higher application problems80  vs 57  p0038 entubation 31  vs 8  p0007 and mortality rates 30  vs 4  p0001 significantly lower niv succes rates 61  vs 85  p 0011 in logistic regression ,outcome
12,analyses fragility was only independent risk factor for niv failure or35 p002 conclusions these results showed that fragility is associated with niv application problem,outcome
12,s and failure in the icu and increases niv failure risk more than 3 times,outcome
12,neffects conclusions ma may be seen as high as 30  in patients with hypercapnic respiratory failure and requiring niv and may cause to increase in risk of longer hospital stay in these patients ,outcome
12, to our study retrospective observational and with limited data availability we think our lower hfov mortality despite worse baseline oxygenation when compared to oscillate and oscar is notable this may reflect ,outcome
12, reduce pulmonary complications in nonards icu patients in busy icus discrepancies may arise between ventilator management goals and actual practice we developed a goaldirected mechanical ventilation order set th,outcome
12,ed case report form table 33  patients were divided into two groups group f and group s based on the failure and success in weaning respectively the lus aeration scoring was applied to both groups to assess th,outcome
12, 8889 and 8696 respectivelyconclusions lung aeration score using lung ultrasound can predict weaning failure in critically ill patients our study showed that a lus score of 18 has a good prediction value howev,outcome
12,ess almost 40  of mechanical ventilation time is spent on weaning 1 and in the last decade automatic ventilator control and ventilation modes were designed to help weaning from mechanical ventilation in many stud,outcome
12,roup p  063 and 11 337 days vs 10 323 days in sc group in the pcw group we noted only one extubation failure and there were no reintubation in sc group conclusions although automated weaning using smartcare di,outcome
12,e we develop a score justified by a mathematical model based on inequations results when the risk of failure in the weaning process rises for these reason the weaning process should be suspended when the risk ,outcome
12,of failure is low and the weaning process should be continuedconclusions the use of math models for decision ma,outcome
12, 86 kgm2 coached to breathe at varied rrs groups 12 etco2 data were collected via ventilator draeger apollo with an et tube in group 1  sampling nasal cannula in group 2 group 3 etco2 data were,outcome
12,alarms introduction ediderived indices provide reliable predictors of successful separation from the ventilator only during the sbt 1 2 3  their performance is not better than the performance of rsbi 3  we previo,outcome
12,tsub0sub 2 end of sbt we recorded rsbi edi peak and two ediderived weaning indices nve  pi index sbt failure and success were defined according to clinical protocol in use results 34 patient completed sbt and ,outcome
12,nat tsub0sub differences between success s and failure f group were statistically significant for pi only,outcome
12, statistically significant for rsbi and pi conclusions pi index predict ability to sustain sbt under ventilator assistance and during sbt subgroup a may represent a group of patients not adequately assisted where,outcome
12,were compared with global ones methods in ten intubated patients with hypoxemic and hypercapnia lung failure time constants τ  r,outcome
12, this study its robustness methods in 8 intubated patients with hypoxemic or hypercapnic respiratory failure we measured eit signals at 50 images per second using swisstom bb 2 recording 30 consecutive breaths,outcome
12, at the airway opening methods in 12 intubated patients with hypoxemic andor hypercapnic respiratory failure we performed eit and pneumatic volume measurements swisstom bb2 switzerland on different peep level ,outcome
12,iewed and 79 met the inclusion criteria a control group of patients without a diagnosis of pulmonary fibrosis was used for comparison 7954 results showed 54  of patients with pulmonary fibrosis died before disc,outcome
12,t compared to 188  in the control group p  00001 table 34  similarly 633  of patients with pulmonary fibrosis died before hospital discharge compared to 263  of the control group p  00001 table 35  conclusions ,outcome
12,the results from this study are consistent with previous findings the risk of death prior to discharge from our intensive care unit is almost 30  higher for patients with pulmonary fib,outcome
12,rosis from the data presented above it may be prudent to consider that patients with pulmonary fibrosis presenting with no reversible causes of acute respiratory failure may be less likely to benefit from,outcome
12,terize pharmacological practice in a highvolume ecmo center and describe sedation depth incidence of delirium and mobilization in this population methods we conducted a retrospective study to describe medicatio,outcome
12, 19 mainly from pulmonary sepsis 91  were treated with vvecmo from jan 2012july 2014 median duration of vvecmo was 9 days iqr 511 at ,outcome
12,cisatracurium infusions for a median duration of 16 hrs iqr 1076 88  had 1 positive camicu score for delirium haloperidol and quetiapine were the primary antipsychotics used throughout ecmo 30  and 57  respecti,outcome
12,465 years 33 days p 005 the futile group had higher rates of multiorgan failure and severe immunosuppression gender body mass index lung injury scores and degree of hypoxaemia were,outcome
12,mmon indices results 141 patients were included 48 hmortality was 16  22 patients with an inhospital mortality of 43  the model demonstrated good discriminatory power auc  079 bootstrap 95  ci  068 to 088 and go,outcome
12,od calibration arterial ph shows the strongest association with mortality in our model fig 72 conclusions in a small retrospective cohort study an 8parameter score of preecmo,outcome
12, variables predicted mortality with an auc of 0789 whilst validation and optimisation in a larger cohort is required the use of pre,outcome
12,lung function six months post extra corporeal membrane oxygenation ecmo for severe acute respiratory failure in adult survivors c introduction acute lung injury and acute respiratory distress syndrome aliards ,outcome
12,ts in mice lung tissue following lps administration cldn5 immunoreactivity was distributed along the alveolar epithelium and vascular endothelium cldn5 protein expression levels was increased by 3 fold along wi,outcome
12,e ii scores and ages across the two groups the incidence of a patient having at least one episode of failure to feed via the enteral route occurred in a higher proportion of constipated patients 69  compared w,outcome
12,rlier in 2 patients suffering from an haematologicaloncological disease complicated with neutropenic sepsis and a bmi less than 18 and already receiving pn on the ward since a caloric intake less than ¾ of th,outcome
12,ritional products met protein in 55  of patients on average patients experienced 20 hours of enteral nutrition stoppagesof the 116 critically ill patients the prevalence of 25ohd deficiency was 6465  patients wi,outcome
12,s higher rate of respiratory arrest 24 h prior to icu admission and higher requirement of mechanical ventilator support the 25ohd deficiency was not significantly correlated to the 28day allcause mortality howeve,outcome
12, 3935 p  0001 tvalue is 318 delirium was present in 3 patients in the placebo group and 1 patient in 5htp group after 14 days serotonin l,outcome
12,evels were lower in the placebo group when compared to treatment group p  0001 and delirium was absent in the latter mean end points for clinicianadministered posttraumatic stress disorder sca,outcome
12, 082 95  ci 069 097 p  002 heterogeneity i2  41  and particularly among patients with higher risk of death rr 075 95  ci 061 099 p  004 i2  58  fig 76  moreover probiotics were associated with a significant ,outcome
12,ion in the incidence of vap rr 074 95  ci 058 096 p  002 i2  29  finally probiotics had no effect on mortality diarrhea and hospital los conclusions probiotics are associated with a significant reduction in over,outcome
12,a mild hypoglycemia event was observed with spontaneously resolved otherwise among 8 participants in failure subgroup half of them developed hyperglycemia at 8th hour this research also found that median ri do,outcome
12,se was different as 18 mgdl among success cases and 25 mgdl among failure casesresults are showed in table 42 the mean age of patients with dka was 504 ,outcome
12,and 6 194  had high lactate levels 4 mmoll no correlation was found between serum lactate levels and mortality length of icu and hospital stay besides lactate levels were not correlated with acute physiology and,outcome
12,ncreased following the merger from a median 39 days iqr 2180 to a median 29 days iqr 1670 the inunit mortality decreased in mayseptember 2015 to 411  from 452  the previous yearresults are depicted on tables 1  ,outcome
12,2 the underlying diseases were as follows sepsis 5 acute respiratory distress syndrome 3 lethal arrhythmia 2 ileus 1 suffocation 1 amyotrophic latera,outcome
12,l sclerosis 1 sudden unexpected death in epilepsy 1 unknown 4 the sofa scores of the fpgroup and ppgroup were 103 10 and 143 14  respectiv,outcome
12, were no significant differences between dialysis requirement or hospital length of stay overall icu mortality rates were higher in the ppci group 469  vs 307  p  002 despite representing only 8  of the total nu,outcome
12,ften induced eeg reactivity 16  there was statistically significant negative correlation between eeg coma scale on day 1 and 7 with gos  p  0001 there was statistically significant negative correlation betw,outcome
12, 126 sd years in the n  ischemiagroups a significant neuronal death was observed in the polymorphic layer pl from 1 day after ischemiareperfusion in the h  ischemiagrou,outcome
12,ps neuronal death was also observed in the pl from 1 day postischemia the degree of the neuronal death was severer than that in the n  ischemiagroups in addition we examined the gliosis of astrocytes and,outcome
12,s brain imaging was normal at the time of the diagnosis of neurological alterations including mostly delirium twelve patients showed white matter hyperintensity leukoencephalopathy three patients showed ischemi,outcome
12,076 all models showed poor calibration p  005 age was found to be a particularly strong predictor of death in patients with gcs 912 as the mortality for patients aged 40 was only 8  yet being as high as 43  ,outcome
12,4 hours of admission median icu and hospital los were 11 and 15 days respectively with an inhospital mortality rate of 115 algorithm 1 identified six outliers with distinct and extreme physiological trajectories,outcome
12, a higher cpp and mean bpin ischemic tissue extravascular volume will decrease and we have cytotoxic edema in case of microvascular and trauma damage we will have vasogenic edema and extracellular space will,outcome
12, to 43  between centers female gender age 5565 in reference to patients aged  55 anemia coagulopathy sepsis bleeding hypovolemic shock presence of multiple other comorbidities face thoracic and abdominal spin,outcome
12, rbc transfusions trauma severity and invasive interventions explained 76  of the observed variation mortality complications and discharge elsewhere than home were increased in patients who received rbc transfus,outcome
12,ve to rbc transfusions similar results were obtained for stratum of patients who were diagnosed with sepsis on admissionconclusions rbc transfusion is common in patients with traumatic brain injury and is pot,outcome
12, 30 years range 1464 there were no selfinflicted lesions all pgwh were results of aggression glasgow coma scale at admission was 8 or less in 10 patients on admission 7 patients were anisocoric 8 presenting,outcome
12, 21 days range 2 to 136 days six patients had wound infection and three infection in other sites the mortality rate for the entire group was 54  7 out 13 4 patients progressed to brain death of the six patients ,outcome
12,uctural heart disease 3  syncopal events in such context are associated with significant increase in mortality 1 2 3  studies have demonstrated that emergency physicians can attain a high level of proficiency in,outcome
12,three of the patients 66  was male the mean age was 574 and the mean apache ii score was 187 glasgow coma score was equal or less than 8 in 66  of all patients a total of 100 assessments performed by a resi,outcome
12,s reduced from 3050 days in the retrospective group to 1750 days in the prospective groupp  0000 the ventilator days were 14 days and 85 days in retrospective and prospective group respectively p  0008 mortality ,outcome
12,ificant difference in these baseline characteristics and interventions known to increase the risk of delirium sedative drugs used in the two groups were similar apart from the fact that patients in the full moo,outcome
12,  vs 10  and more haloperidol 0  vs 12  there was no statistical difference between the incidence of delirium during the new moon camicu positive 20  and the full moon groups camicu positive 14 thirtythree 23 m,outcome
12,tween 2025 kcal kgday in our study a large proportion of portuguese icus patients receive inadequate nutrition recent randomized clinical trials support the recommendation that less nutrition is better however i,outcome
12,tion was high 6465  we also found the significantly higher rate of respiratory arrest and mechanical ventilator dependent in the deficiency group however the vitamin d deficiency in thai critically illness was no,outcome
12,t significantly associated to the icu morbidity and mortalityin this comprehensive and large medical inpatient cohort vitamin d deficiency was highl,outcome
12,any clinical outcome in the postoperative periodseveral studies suggest that depression can increase mortality in critically ill patients the use of antidepressants in these patients may be contraindicated there,outcome
12,nium as monotherapy or in combination with other antioxidant micronutrients has no effect on overall mortality infections as well as on icu los hospital los and ventilator days in critically ill patientsthe coho,outcome
12, control in critically ill patients with 60  success rate higher pretreatment ri dose was related to failure and success outcome using a target glucose level of 180 mgdl uncontrolled hyperglycemia was avoided ,outcome
12,c kidney disease ckd and acute kidney injury aki in ohca patients and the impact of aki on sixmonths mortality and neurological outcome in patients with our without renal replacement therapy rrtoverall patients ,outcome
12,atients with ohcain postcardiopulmonary arrest patients there is significant correlation between eeg coma scale and glasgow outcome scale as certain malignant eeg patterns are correlated with high serum lev,outcome
12,resent findings indicate that ripoc does not prevent hippocampal ca1 pyramidal neurons from neuronal death induced by transient cerebral ischemiathe incidence of brain death was higher for patients admitted ,outcome
12,n for patients with anoxic brain injuryour study indicates the importance of brain imaging in severe sepsis and septic shock mri can be an important imaging method in these patients where lesions were associa,outcome
12,e ii and saps iibased models showed good discrimination but poor calibration for predicting sixmonth mortality in patients with spontaneous ich treated in the icu the performance of a simple prognostic model com,outcome
12,patients treated with endovascular and surgical methods and requiring intensive care we found a high mortality rate mainly related to early procedure furthermore we speculate that these findings could have a sig,outcome
12,e less than 20  of asah patients receive a rbc transfusion acute asah is associated with significant mortality and morbidity in survivorsour findings in comatose patients with sah monitored with intracerebral mi,outcome
12, critical care team resulted in a significant reduction in the duration of icu stay hospital los and ventilator days but not mortality in mechanically ventilated patients receiving sedationagitation in icu patien,outcome
12,ts is associated with several adverse outcomes including prolonged stay nosocomial infections and unplanned extubationsthe siva tool highlights aes within our ed have gone unreported ,outcome
12, 3 years is significant and strongly associatedthis cohort of patients belonged to a group with high mortality and high length of stay as a result of prolonged ventilation associated with difficult to manage sed,outcome
12,ation andor delirium further studies should evaluate the optimal duration of treatment to facilitate deescalation in thos,outcome
12,e patients not obtaining benefitketamine is safe for analgosedation in severe hypoxic respiratory failure caused by copd or asthma chest infection was a common trigger common complications of critical care ,outcome
12,constipation delayed gastric transport abdominal distension delirium atrial fibrillation were not more frequently observed than reported for critically ill patientsour s,outcome
12,tudy found no association between the incidence of delirium and the full moon in intensive care patients we hypothesise that the reason for the persistence of t,outcome
12,he belief that the full moon is associated with increased psychiatric morbidity is due to confirmation bias this may explain why patients received more sedative drugs during the fu,outcome
12,nshould we provide more protein to critically ill patients introduction appropriate nutrition delivery in the icu is a topical issue most studies have focused on energy supply by enteral or pare,outcome
12,nteral nutrition a few studies now also focused on protein supply studies also agree on the importance of adequate pr,outcome
12, 61 days mortality rate of 269  35 70  of patients were admitted for medical reasons 315  had normal weight and the rem,outcome
12, 027 gkgday 0ð111 regarding additional supplements besides artificial nutrition the impact on overall energetic intake of propofol was 1 ,outcome
12,nbrain death and admission diagnosis in neurologic intensive care unit a correlation a marudi 1  s baroni 1  a ga,outcome
12,neffect of obesity on mortality in surgical critically ill patients p wacharasint introduction obesity is one of the major risk fact,outcome
12,es showed that the obese patient with severe infection was found associated with significantly lower mortality compared to the septic patients with normal bmi 1  in surgical critically ill patients whether obesi,outcome
12,its of nine universitybased hospitals in thailand 2  all 4579 patients whose body mass index bmi and mortality at 28 days were available were included in this analysis the patients were categorized into 4 groups,outcome
12,ight bmi 185 normal bmi bmi 185249 overweight bmi 25299 and obesity bmi 30 primary outcome was 28day mortality and secondary outcome was the incidence of systemic inflammatory response syndrome sirs introduction,outcome
12, our objective was to identify factors associated with high mortality on admission to a mixed icu in a resourceconstrained environment and to examine the impact of highri,outcome
12,ly we admit around 1200 patients per year to our mixed general university hospital icu our predicted mortality is higher than the national average icnarcmethods this was a retrospective review of 6570 consecutiv,outcome
12,ead time bias and cpr prior to admission logistic regression was used to describe predicted hospital mortality using age apache ii score referring specialty and preadmission cpr the subset admitted postcpr were ,outcome
12, cost  and daily meetings between oncologists and icu team or  069 052091 were associated with lower mortality conversely mortality was higher in icu holding training programs in critical care or  138 105181 the,outcome
12,ssion to icus in cancer centers compared to general hospitals and annual casevolume had no impact on mortality or resource use conclusions organizational aspects namely the implementation of protocols and presen,outcome
12,armacists in the icu and close collaboration between oncologists and icu team are targets to improve mortality and resource use in critically ill cancer patientsintroduction cancer has grown steadily in icu the ,outcome
12,nd studied statisticallyresults the group 1 introduction hematooncological patients with neutropenic sepsis or septic shock are a growing concern in oncological intensive care units icu acute physiology and c,outcome
12,ned in the first 24 hours after admission through this study we aim to analyse which factors predict mortality in a cohort of febrile neutropenic fn patients with haematological malignancies methods we carried o,outcome
12,ical and demographic information was described using descriptive statistics factors predicting inicu mortality were identified using univariate logistic regression variables with a p value 020 were included in a,outcome
12,  of patients n  44 with median duration of 168 hours the median icu length of stay was 8 days inicu mortality was 3148  n  17 in univariate analysis the apache ii or 1279 p value 001 saps ii or 1082 p value 001,outcome
12,unction or 3403 p value 005 and invasive ventilation iv or 87 p value 020 were associated with inicu mortality in a multivariate analysis apache ii remained statistically significant or 1546 p value 0018 auc 084,outcome
12,in an exact logistic analysis conclusions a high apache ii score and iv seems to predict an elevated mortality risk in icu patients with fn and haematological malignancies saps ii appears to be a less important ,outcome
12,predictor of mortality in this setting however it should be noted that the scores shouldnt be used to ascertain prognosis i,outcome
12,mission icd10 codes were used to define mental health disorders outcomes studied included inhospital mortality ventilator days and length of icu stay data analysis included fisher exact and mann whitney u tests ,outcome
12, p  005 however there was no difference in apache ii scores there were no significant differences in mortality mechanical ventilation days or icu length of stay between the two groups there was a significant dif,outcome
12,ference in the mortality rate between the patients admitted as a direct consequence of a mental health disorder and the contr,outcome
12,onclusions patients with mental health problems appear to have worse outcomes than those without the mortality of those admitted to icu as a direct consequence of their mental health problems is significantly hi,outcome
12,tive octogenarians admitted to our micu in 2014 was performed calculating apache ii and iv predicted mortality was compared to actual mortality actual and predicted length of stay were compared results out of 10,outcome
12,75 admitted patients there were 244 octagenerians 23  with 28  icu mortality icu mortality in younger patients was 19  p  005 both apache ii and iv predicted 50  mortality thus overestimating,outcome
12,ter then predicted 6 days p  0005 conclusions apache ii and apache iv correlate poorly with observed mortality when applied to octagenerians in micu there is discrepancy between predicted and actual los introduc,outcome
12,tion advanced age is associated with increased illness severity leading to an increased mortality when critical care is requiredalthough the average life expectancy in india is 68 years and only 09 ,outcome
12,ere more females 55  amongst the octagenarians their average apache 4 score was 576 with a predicted mortality of 139  this correlated well with the actual mortality of 113  there was no statistically significan,outcome
12,t difference between the length of icu stay or mortality between the octagenarians and the rest of the admissions the number of cardiac patients between the ,outcome
12,o the western population octagenarians admitted to our icu seem to have a lower predicted and actual mortality indicating less illness severeity this could be due to a combination of patient factors healthcare f,outcome
12,u admissionintroduction compared to younger patients octagenerians experience higer shorand longterm mortality rates and their admission rates over the last decade is increasing the purpose of this study was to ,outcome
12,evaluate icu and hospital mortality and mortality associated with icu readmission methods single center retrospective study in tertiary center academi,outcome
12,ctagenerians consecutively admitted to medical icu were analyzed pre icu performance was assesed icu mortality apache iv rate of remissions and hospital mortality was analyzedresults in 2014 1075 patients were a,outcome
12,dmitted to our micu 244 aged 80 or more oldest being 98 icu mortality among octagenerians was 28  and was significantly higher compared to the younger patients 19  mortal,outcome
12,ity p 00005 none of the patients aged 80 or more diagnosed with sepsis survived icu inhospital mortality of octagenerians was 43  10 patients 4  were readmitted to icu none of whom survived preadmission pe,outcome
12,rformance status was not predictive considering icu or hospital mortality conclusions octagenerians have higher icu mortality rates compared to younger patients and their inh,outcome
12,ospital mortality doubles readmission to icu in analyzed period was associated with 100  mortality pre icu performance status was independent risk factor for mortality careful evaluation is warranted,outcome
12,enarians trial studied the outcomes of very elderly patients admitted to icus in canada not only was mortality high but longterm physical and functional recovery was also poor raising questions about the appropr,outcome
12,ion models we investigated potentially predictive factors influencing cost including patient outcome death vs survival frailty residence in a nursing home as well as the presence of advance directives an exp,outcome
12,e study the average age was 84 years median length of stay was 5 days in icu and 21 days in hospital mortality was 14 in icu 26 in hospital and 41 at 12 months for nonsurvivors the median time from admission to ,outcome
